,asin,text,rating,time
14043,B00KYQV4UA,parcel,1,1515024000
14044,B00KYVUTFQ,sizing extra friend hear,1,1426204800
14045,B00KYW7Y3U,lovely actual disappointed,1,1416096000
14046,B00KZ0UHM6,pay reimburse,4,1515542400
14047,B00KZ17GME,website,1,1509321600
14048,B00KZ11A1M,seller require,1,1434585600
14049,B00KZ0VHEI,full,2,1509408000
14050,B00KZ1R3L8,positive indicate inch waist material,1,1412726400
14051,B00KZ1FM1Q,available,5,1483401600
14052,B00KZ1LNKU,first posted ignore learn helpful first duly coat realize error original tent coat comfortable thought disappointed high closet second box third important dull navy issue overall realize enough continue play consider cute coat flatter solve comfortable,3,1476230400
14053,B00KZBLWCO,returnable disappointed,2,1417910400
14054,B00KZGLW4C,xl unfortunately least,4,1494892800
14055,B00KZIQZRO,disappointing total impossible indecipherable labeling,1,1425427200
14056,B00L03MDOC,terrible,1,1471824000
14057,B00L05Z8S8,worse actual,1,1426550400
14058,B00L05Z8R4,amy full tight squeezing wrong,2,1439596800
14059,B00L15RNNA,displeased arrive february,2,1421798400
14060,B00L1HW49Q,child old old,1,1436918400
14061,B00L1HVHB2,earring,2,1420761600
14062,B00L1RTCRS,shoe ok,4,1453680000
14063,B00L23KIM4,send exact bust huge dress dress,1,1432684800
14064,B00L238KHE,beautiful material regret returning,3,1488326400
14065,B00L23V64S,beautiful breasted,4,1430611200
14066,B00L28W872,awkward terrible suck win disappointed,1,1462665600
14067,B00L2B12RG,perfect high red,4,1488672000
14068,B00L2T28IU,ok long expect lb,3,1463616000
14069,B00L2YVXPO,tag,2,1415664000
14070,B00L2Z6TQG,disappointed full satin layer tulle tulle short hit half shin hit tall short spend tulle dissappointed,1,1412380800
14071,B00L32Y7CQ,last minute different prime free risk expensive buck old old styling best teen young provided recommend,5,1430438400
14072,B00L32Y7DU,end right,1,1438646400
14073,B00L35JPPM,believe waayyy china learn understand american sell horrible,1,1412553600
14074,B00L35JPTS,material thin else disappointed,1,1410220800
14075,B00L35JXE0,expect guess string expensive,1,1411603200
14076,B00L36MJ7C,asian usa soft,4,1438819200
14077,B00L36MJ7C,pant pant total tight loose waist rip second fast suck cool bunch thin stay till uncomfortable easy comfortable easy poor best early,1,1432339200
14078,B00L3BBWGG,average lady design start refund follow proper,1,1422835200
14079,B00L3NTUIG,adjustable old first tear second perfect,5,1449964800
14080,B00L3NTVW6,broke,1,1479081600
14081,B00L44ZU8I,ok,2,1531612800
14082,B00L4HLXH2,red bob couple foam horrendous bottom foot excellent happy,5,1410220800
14083,B00L4JEH9G,cheaply,2,1487116800
14084,B00L4JIOXG,stitching tight front purchase,3,1529884800
14085,B00L4KE8VW,different cut different appear wide fitted,3,1445385600
14086,B00L4VRG3S,horrible irresponsable ask last,1,1415145600
14087,B00L50MW96,strong oh gosh xl old,1,1475971200
14088,B00L5D7MIO,upset yellow misleading provide follow wait tiny lay next,1,1419206400
14089,B00L5JAKPU,sharp long shipping refund,3,1458000000
14090,B00L5JAKPU,due overall,3,1438819200
14091,B00L5J2DKK,beautiful,4,1454544000
14092,B00L5O9S9O,worth hard,1,1462233600
14093,B00L5RINJC,last head sun struggle sunscreen shipping average sized yr arrive fitting accord expense benefit shipping direct quick send poor,4,1465171200
14094,B00L5W9MHY,old whole,1,1496793600
14095,B00L5X497G,provide fabric thin stand hassle,1,1469491200
14096,B00L5X497G,tight tra wide,1,1408492800
14097,B00L5YTQZA,dress short cover,4,1427414400
14098,B00L642NF4,poor,2,1438819200
14099,B00L642NC2,awful high true request disappointed stick,1,1410739200
14100,B00L65F14I,beautiful open listen previous impossible open crazy clasp sell amazing,1,1494547200
14101,B00L6CX97W,outdated,2,1518566400
14102,B00L6EJXXO,add lb free,3,1463961600
14103,B00L6EL20G,huge review huge roamans mis invoice quote usps item half unbelievable free likely necessary shameful roamans throw sizing cute fabric soft making horrible major,1,1450224000
14104,B00L76888C,old awful early arrive ridiculous,1,1485993600
14105,B00L77CI6E,high boxer satisfy decide wore batch decide short first full comfortable decide fotl short tell material thin transparent last crucial read sew open poke head inappropriate true pretty comfortable,2,1437177600
14106,B00L7NZCZ2,end,4,1459900800
14107,B00L7QZS3A,white shape,2,1454371200
14108,B00L80UAUG,fine thin poor miss third,2,1454803200
14109,B00L8BJM1S,im,1,1521936000
14110,B00L8BJM1S,arrive dryer close correct perfect,4,1430352000
14111,B00L8HBF6W,material,1,1410652800
14112,B00L8OKM1O,waste medium necessary,1,1413763200
14113,B00L8RSIH6,classy traditional multiple sleek actual half ive leather shade blue cut deep rich hard open im sure easy various outfit jean soften formal ive ive,5,1520294400
14114,B00L924E6Y,beautiful felt personal,4,1481155200
14115,B00L9D740Q,intend tote weight hardware bag extra surface pro cosmetic extra add bottle,3,1457654400
14116,B00L9RXZBY,ok old,2,1428969600
14117,B00L9XB1G4,build dread,1,1412208000
14118,B00LAAQWMY,happy xtra old,1,1418947200
14119,B00LABNH4Y,horrible decal white pink valuable,1,1482364800
14120,B00LAAQV7A,enough tiny respond,1,1421539200
14121,B00LANCVYY,appear heavy,1,1442448000
14122,B00LAOJ19G,rule,1,1406505600
14123,B00LAP6JA4,cost strong,2,1427414400
14124,B00LAUR836,read saw negative positive vary quality poor hit reverse negative bang regular interpret mention old uncover archeologist cave semi intuitive meet recall incident next reach fade unreadable recover temped awful negative update start pause happen second second,1,1474243200
14125,B00LAWKZQQ,lady thick,1,1414368000
14126,B00LB0VTXK,different rude realize tact soft evening begin happy handmade different normal setting sell worth tell different choose,4,1451779200
14127,B00LB2T4EO,awesome fabric cover suppose unattractive different,2,1455840000
14128,B00LB7FULU,stich full suggest,2,1438214400
14129,B00LBA82T4,arived piece fix,1,1424044800
14130,B00LBCFEIO,short,1,1429401600
14131,B00LBSATN8,advertise true,1,1423699200
14132,B00LBSFWT4,longer awful happy avoid,1,1469145600
14133,B00LBTF5G8,end read recommend jacket jacket bulky bundle perfectionist spot detail jacket ship easy appreciated,3,1476576000
14134,B00LBTESE8,sizing,3,1455235200
14135,B00LBXDDA4,normal sizes shipping,1,1410998400
14136,B00LC3TFG4,short schedule ship short safe extra extra elastic flexible dry expect ask update,3,1406332800
14137,B00LCAUNYA,lens unflattering,3,1428364800
14138,B00LCE16ZQ,tiny,3,1417737600
14139,B00LCQ65G4,sizing asian american beautiful,3,1445126400
14140,B00LCQ6550,extra solid classic,3,1414972800
14141,B00LCYDIO8,waist save rag,1,1420329600
14142,B00LDP595W,contrary thin black short open unfinished expect short misleading,2,1448928000
14143,B00LDTBDGW,break fall,1,1464048000
14144,B00LDTBDGW,black didnt happen full believe possible,1,1447027200
14145,B00LE2BJ5S,poor red odd string stick nephew feeling laugh,1,1439942400
14146,B00LE4UMAE,asian xl american sizing pretty hassle worth,1,1412553600
14147,B00LEBEIWK,ship,1,1444694400
14148,B00LEJE6M4,extra stay,1,1450310400
14149,B00LEJE6M4,let beware china different different,1,1427241600
14150,B00LEJDZZS,cute pant pair short,3,1505174400
14151,B00LEW58LE,pleased recieved red red,5,1529625600
14152,B00LEWLZ7U,leather,2,1440460800
14153,B00LEX9TCW,stuck,1,1436313600
14154,B00LF9JS4Y,fake china lenses doubt uv,1,1412899200
14155,B00LFGPA62,swimming lol petite,3,1430006400
14156,B00LFVXH3A,red tinted mislead worth,1,1492041600
14157,B00LFW89TG,pattern fabric last wallet realization slit hold tight flap empty impossible remove loosen happen hate limited,2,1480377600
14158,B00LFWCS8Y,worth poor expect,1,1453593600
14159,B00LFY8GTW,torso thought least cover walk lbs better short,2,1427587200
14160,B00LG6NIGU,flimsy correct,1,1477440000
14161,B00LGBQNBC,fur gross disappointed opossum purchase,1,1425600000
14162,B00LGBQNBC,expect expect button vest first long recieve excited vest simple pretty wouldnt,1,1410739200
14163,B00LGIWJ54,front different weak attach metallic hard,1,1435622400
14164,B00LGKMEVG,expect long gown least wish let ride hip black underline best long cm asian safe sure slight elastic mine side,3,1412035200
14165,B00LGMGAPA,tank hassle,3,1463529600
14166,B00LGMGAPA,collar adorable sure narrow shoulder overlap allow different medium petite happy enough fabric snug expect wearable pull surprised relative narrow expect bunch waist soft collar trim cami,4,1445299200
14167,B00LGMNX6E,ok grey,1,1409961600
14168,B00LGMNVNY,white,2,1424390400
14169,B00LGMGFH8,tent,1,1423526400
14170,B00LGTIKBK,torn fabric high chest tight chest chest,3,1433030400
14171,B00LGVRLYK,bought lens dark usable sunny point,1,1410134400
14172,B00LGXWE9A,fair pretty,4,1413849600
14173,B00LH0Y4T0,choose feature hate,1,1438214400
14174,B00LH0WGV8,terrible fabric,1,1477872000
14175,B00LH1GMVW,fold leg sell,3,1432944000
14176,B00LH3KCT8,long support pay,3,1432684800
14177,B00LH3K9XW,cute hard,2,1426377600
14178,B00LHJMCCW,wish pave felt center dull,1,1458691200
14179,B00LHP3EDC,tight wait careful thin,2,1419379200
14180,B00LHP3BEO,terrible follow thin stretch appear durable,1,1432166400
14181,B00LHPO2II,shape,1,1450396800
14182,B00LHPKZQ6,sure,1,1430870400
14183,B00LHPNEW8,horrible right,2,1414540800
14184,B00LHPOMYC,super um tell close reply material horrible,1,1432252800
14185,B00LHP0L38,shaped fox weird huge fasten disappointed cautious,1,1420502400
14186,B00LHPKPAM,neat stitching last skinny shipping like actual bmi,1,1421971200
14187,B00LI5CRRA,jean close sell jean decent perfect typical perfect heavy expect amaze sexy,5,1433808000
14188,B00LI8ZGG6,due,3,1480377600
14189,B00LI8AXUU,recommend send,2,1500940800
14190,B00LIAEOGC,adorable,3,1489968000
14191,B00LIAX6XY,like laptop bring laptop,4,1438560000
14192,B00LIBAC30,band current current fine different different prepare adjustment fluke free exchanged excellent edit pleased bra cheaply bra expensive sure,4,1411603200
14193,B00LIDFC8S,hard insole,2,1460937600
14194,B00LIGBCTS,miss poor shipping pay,1,1490745600
14195,B00IS9V81K,describe beautiful tory happy,4,1406505600
14196,B00LITN41Y,wait black check classic tie orange black brownish tie correct,1,1444521600
14197,B00LITXYWS,horrid funny fat hm raw cost send,2,1416441600
14198,B00LIVYV7S,expect purchase describe inch true black sharp,4,1460246400
14199,B00LIWYTDS,enough ask email prefer offer refund jacket refund,1,1421193600
14200,B00LIZC0UO,thin super tiny loose ship fast pant stay intact,4,1455494400
14201,B00LJ0J5T2,disappointed like difficult dexterous accomplish minute second separate fell,2,1456099200
14202,B00LJMSVXQ,design human tell bring froofy passable thin,2,1471651200
14203,B00LJMRMR2,listen arm short,4,1414972800
14204,B00LJOQGN6,beautiful stunning headpiece start fall reviewer appear second,2,1517961600
14205,B00LJQCDAO,different beautiful smoky blue electric blue decide dark soft,2,1453507200
14206,B00LJWRDDK,surprise worth late,1,1432512000
14207,B00LKH04X0,tacky feather stiff different save huge,1,1431993600
14208,B00LKZABT4,ive better halloween,1,1487030400
14209,B00LL4CPDO,happy pro arrive mailing ear plastic nose un wearable pay experience disappoint upload update let upload,2,1487721600
14210,B00LLHSB3Y,odd begin zip overweight mean build slim,3,1483574400
14211,B00LLU1N9U,med petite teenager,2,1428278400
14212,B00LM1OMSC,happy hassle bummer,1,1475712000
14213,B00LM7IZK2,band perfect pant normal pregnant extra support ease minor grow fine,5,1531612800
14214,B00LMB66P4,miss leather huge petite pleased adequate host,5,1421539200
14215,B00LMQOF7K,photo hard unsatisfied,1,1436313600
14216,B00LMR1IHY,complete utter,1,1451260800
14217,B00LMTCIAI,cute china decide donate locale,2,1453334400
14218,B00LMU8WSE,expect item gold bright dupe impossible,1,1462924800
14219,B00LMUOLMU,next happy,4,1502323200
14220,B00LMUOLMU,okay read review boy broad medium loose mind slim likely excellent hit content,4,1459468800
14221,B00LMUOLMU,mismarked different,1,1457827200
14222,B00LMUP958,disappointed,1,1463702400
14223,B00LMUP098,send,1,1455753600
14224,B00LMUOVA2,homemade,2,1425081600
14225,B00LN0YUXE,fabric heavy warm tinea due fabric inner thigh skirt short lap string string,1,1468022400
14226,B00LNFHBBC,stretchy stay arrive,5,1447891200
14227,B00LNLA2NK,high shoe real enough,5,1473120000
14228,B00LNN1FKC,thinking roomy,2,1424131200
14229,B00LNNW42A,comfortable,4,1423008000
14230,B00LO42BNA,adjustable similar,3,1421712000
14231,B00LO5ATWY,loosefitting white tshirt flattering cut kinda short,2,1488067200
14232,B00LO8UWRI,wrong,1,1424044800
14233,B00LO8YTV8,ridiculous open file tag correct general pay shipping stick,1,1416787200
14234,B00LOOBQPY,arrive late dead sure defective replace hear recommend lag sure worth mall replace sure real,1,1508803200
14235,B00LOVFAKE,measuring tiny old total recommend,1,1445817600
14236,B00LOVGE9U,funny halter cover weird stretchy expect sure else,1,1438214400
14237,B00LOY199C,correct,2,1483920000
14238,B00LOZ1YEQ,alternative hobo,2,1443484800
14239,B00LP49XPS,fabric excellent,5,1509062400
14240,B00LP9ACPI,normal sized poor tried,1,1406419200
14241,B00LP9XH8M,guess favorite,3,1417478400
14242,B00LPC7W4Y,mine,1,1425168000
14243,B00LPBEYAA,boot pay several darn comfortable fair neuroma difficult first www allow insole alleviate hurt padding footbed ball shoe couple adorable bright red young old high black,3,1411516800
14244,B00LPDDAOY,tear design cool old,3,1435622400
14245,B00LPDDAOY,pattern obnoxious appear soft contact prompt specify pay shipping item china due thin,2,1413849600
14246,B00LPDKXIA,material,2,1462924800
14247,B00LPE5OQ0,end extra tight comfortable late high soft quick next quick quick recommend,5,1421625600
14248,B00LPE5OMY,perfect red worth,2,1417219200
14249,B00LQ6XX92,lace bottom finish pay shipping,1,1417046400
14250,B00LQD1JU0,let start fair garment several surgery varicose suppose struggle pregnant legging knee high pharmacist high high ankle calf whole recommend tight tight uncomfortable understand thigh high stocking least felt next footless thinking forgiving knee high horrible unable past cut due point enough knee high apt possible stocking tell dangerous due recommend spend true medical high high leg thank,1,1431129600
14251,B00LQH0SN0,disappointed free,1,1421971200
14252,B00LQH0SOE,excited open surprised right miss finish plain argue star labelled xl actual sizing,1,1420675200
14253,B00LR4DH2G,ok special long difficult,3,1455667200
14254,B00LR7SM8W,sent real fake fake follow rb lens deep recycled fold consistent typical serial miss backing end ray beginning weight brown black,1,1431388800
14255,B00LR7SM8W,quick,5,1413676800
14256,B00LRRG1PS,short short waisted clear button,1,1436227200
14257,B00LRRG1PS,wish torso late,1,1433030400
14258,B00LROV4X0,hard open,2,1423440000
14259,B00LSC0U4K,indicate warm pink expect akin belt cute process super decide sewing flowy,5,1471392000
14260,B00LSNBQB0,disappointed similar,1,1453852800
14261,B00LSNBNNQ,beige,2,1413417600
14262,B00LSZXGVG,fine black thought suitable inexpensive,3,1484784000
14263,B00LT7BUOS,cute due recommend,2,1420502400
14264,B00LT89Q9I,woolrich lasting impressed depend green yellow green narrow shaping bottom moderate open bind lightweight,3,1455926400
14265,B00LTAGSXS,arrive lining straps update australian,5,1475712000
14266,B00LTEXYDQ,pendant certain faithful original drawstring protect simple original triangle surprise acrylic include swan poor bird brown black available aware recieve match listing,2,1504051200
14267,B00LTJOUH0,left handle hope replace,4,1424217600
14268,B00LTKX0TS,perfect comfortable lens super smooth clean mirrored huge oversized practical best right different lens high,5,1461024000
14269,B00LTKX0TS,pleased lose glad pair padded hard bent lens lens pair packaging mentioning pad hard safe second handle second arrive perfect adjust nose comfortable face second curious frame sturdy target similar last,5,1458086400
14270,B00LTK24GS,piece china,1,1438128000
14271,B00LTNGPGA,legging indicate open expect agree first issue,2,1420675200
14272,B00LTNBG0A,possible shear gold embellishment sewn pretty blouse like bottom china,1,1428192000
