text,category
"I heard a friend who just return from NAB from Las Vegas confirm
that RealSoft will be releasing a Windows version of REAL-3D 2.0
this summer.  He was told that the rendering speed on the DX50 isn't
as fast as A4000.  However, he was also told that they are switching
from Microsoft C++ to Watcom to gain more speed.  For people who is
looking for a powerful 3D animation software for PC.  The wait
shouldn't be too long.  Real 3D 2.0 is absolutely the most powerful and
flexible 3D package out there that sells for less than $1000.",0
"





Maybe. I've had an Epson portable with backlit LCD since 1988 which is
still used daily and the screen on that is fine. The only problem it
has (and ever has had) is the ""arm"" of the screen is sorta lose and if
you bend it fairly harshly the screen goes off until you wiggle it
round a bit. But other than that, it's been perfect! So what's that,
about um, 60 months???!",0
"


",1
": Hi there,
: 
: I'm german and I have been into this MLB stuff since almost one year now.
: There are many problems occuring for me. One of them is the ERA statistic for
: pitchers. What does it say ??

ERA indicates the average number of earned runs attributed to a pitcher per
nine inning game.  Thus, if a pitcher pitched 3 innings and gave up 1 earned
run, his 9 inning equivelent perfomance would be 3 earned runs, thus his ERA
is 3.00.  To compute the ERA you simply take the number of earned runs divided
by the innings pitched and then multiple the result by 9.

	ERA = (ER/IP) * 9

An earned run is run that is given up by the pitcher that is not attributed
to a fielding error.  More specifically, if an error occurs that represented
the third out, all runs scored after the error are considered UNEARNED runs.
Earned runs are also runs scored as a result of players who were left on base
when the pitcher exited the game.  Here are some examples:

	If there are two outs in an inning and there are men on base.  If
	an error occurs that represents the third out, all of the runs after
	this error and NOT counted as earned runs.

	If a pitcher issues some base on balls (walks), and leaves the game
	before the inning is completed, he is responsible for the people who
	were left on base.  If the those runners who were left on base score,
	and the score was not a result of an error, those eraned runs are
	attributed to the pitcher who left the game.

I hope this explains things for you.",1
"
Try ImageMagick. I cannot test it but one told me it does 24bit.
Anyway, are you SURE your Xserver supports 24bit TrueColor visuals ?
Check with xdpyinfo !
",0
"How about Brooks Robinson's last homerun ever?  #268 came on 4-19-77 at
Memorial Stadium with one out and two on in the bottom of the 10th inning.
Larry Harlow was due up, but Brooks pinch-hit a 3-2 pitch from Dave LaRoche
into the left field bleachers for a 6-5 win.",1
"

Yes me, why?
",0
"It's worse than you show it.....look for Janet REno and others to
link the words ""child abuse"" and ""p[rivate stores of guns"" from
now on out.",3
"Hey! If you can get it together, I'm all for it! I too am one of the poor
(a college student) Get a bank account set aside, and set aside a big ass
data base and you will get my contribution. I'm setting aside as of now 10$ 
a month. Not a slew of cash to be sure, but it's the best I can do. Let me
know what you guys come up with. I'm sure as hell not going anywhere.",3
"




Host swdsrv.edvz.univie.ac.at

    Location: /pc/dos/graphics
           FILE -rw-r--r--      21525  Mar  7 18:00  uvesa31.zip

Host plaza.aarnet.edu.au

    Location: /micros/pc/garbo/pc/screen
           FILE -r--r--r--      21795  Apr  4 00:00  uvesa31.zip
    Location: /micros/pc/oak/graphics
           FILE -r--r--r--      21525  Mar  7 19:00  uvesa31.zip

Host godzilla.cgl.rmit.oz.au

    Location: /kjb/MGL
           FILE -rw-r--r--      22887  Mar 29 15:03  uvesa32.zip

Host nic.switch.ch

    Location: /mirror/msdos/graphics
           FILE -rw-rw-r--      21525  Mar  7 20:00  uvesa31.zip
    Location: /software/pc/simtel20/graphics
           FILE -rw-rw-r--      21525  Mar  7 20:00  uvesa31.zip

Host ipc1.rvs.uni-hannover.de

    Location: /pub/msdos-koeln/graphics/egavga
           FILE -rw-r--r--      21525  Apr  4 17:08  uvesa31.zip

Host sun0.urz.uni-heidelberg.de

    Location: /pub/msdos/simtel/graphics
           FILE -rw-rw-r--      21525  Mar  7 19:00  uvesa31.zip

Host athene.uni-paderborn.de

    Location: /pcsoft/msdos/graphics
           FILE -rw-r--r--      21525  Mar  7 18:00  uvesa31.zip

Host compute1.cc.ncsu.edu

    Location: /mirrors/wustl/mirrors/msdos/graphics
           FILE -rw-r--r--      21525  Mar  7 19:00  uvesa31.zip

Host rigel.acs.oakland.edu

    Location: /pub/msdos/graphics
           FILE -rw-r--r--      21525  Mar  7 19:00  uvesa31.zip

Host pc.usl.edu

    Location: /pub/msdos/video.and.graphics
           FILE -rw-r--r--      21525  Mar 11 10:41  uvesa31.zip

Host isfs.kuis.kyoto-u.ac.jp

    Location: /mirrors/simtel20.msdos/graphics
           FILE -rw-rw-r--      11425  Mar 13 16:41  uvesa10.zip
           FILE -rw-rw-r--      21525  Mar  8 12:00  uvesa31.zip

Host ftp.uu.net

    Location: /systems/ibmpc/msdos/simtel20/graphics
           FILE -rw-rw-r--      21525  Mar  7 14:00  uvesa31.zip
-- ",0
"
   Path: dime!ymir.cs.umass.edu!nic.umass.edu!noc.near.net!howland.reston.ans.net!usc!elroy.jpl.nasa.gov!decwrl!waikato.ac.nz!ldo
   From: ldo@waikato.ac.nz (Lawrence D'Oliveiro, Waikato University)
   Newsgroups: comp.multimedia,comp.graphics
   Date: 26 Apr 93 05:09:15 GMT
   References: <1993Mar31.074502.3590@aragorn.unibe.ch>  <1993Apr16.212441.34125@rchland.ibm.com>
   Organization: University of Waikato, Hamilton, New Zealand
   Lines: 67
   Xref: dime comp.multimedia:6358 comp.graphics:32606

   OK, with all the discussion about observed playback speeds with QuickTime,
   the effects of scaling and so on, I thought I'd do some more tests.

   First of all, I felt that my original speed test was perhaps less than
   realistic. The movie I had been using only had 18 frames in it (it was a
   version of the very first movie I created with the Compact Video compressor).
   I decided something a little longer would give closer to real-world results
   (for better or for worse).

   I pulled out a copy of ""2001: A Space Odyssey"" that I had recorded off TV
   a while back. About fifteen minutes into the movie, there's a sequence where
   the Earth shuttle is approaching the space station. Specifically, I digitized
   a portion of about 30 seconds' duration, zooming in on the rotating space
   station. I figured this would give a reasonable amount of movement between
   frames. To increase the differences between frames, I digitized it at only
   5 frames per second, to give a total of 171 frames.

   I captured the raw footage at a resolution of 384*288 pixels with the Spigot
   card in my Centris 650 (quarter-size resolution from a PAL source). I then
   imported it into Premiere and put it through the Compact Video compressor,
   keeping the 5 fps frame rate. I created two versions of the movie: one scaled
   to 320*240 resolution, the other at 160*120 resolution. I used the default
   ""2.00"" quality setting in Premiere 2.0.1, and specified a key frame every ten
   frames.

   I then ran the 320*240 movie through the same ""Raw Speed Test"" program I used
   for the results I'd been reporting earlier.

   Result: a playback rate of over 45 frames per second.

   That's right, I was getting a much higher result than with that first short
   test movie. Just for fun, I copied the 320*240 movie to my external hard
   disk (a Quantum LP105S), and ran it from there. This time the playback rate
   was only about 35 frames per second. Obviously the 230MB internal hard disk
   (also a Quantum) is a significant contributor to the speed of playback.

   I modified my speed test program to allow the specification of optional
   scaling factors, and tried playing back the 160*120 movie scaled to 320*240
   size. This time the playback speed was over 60 fps. Clearly, the poster who
   observed poor performance on scaled playback was seeing QuickTime 1.0 in
   action, not 1.5. I'd try my tests with QuickTime 1.0, but I don't think it's
   entirely compatible with my Centris and System 7.1...

   Unscaled, the playback rate for the 160*120 movie was over 100 fps.

   The other thing I tried was saving versions of the 320*240 movie with
   ""preferred"" playback rates greater than 1.0, and seeing how well they played
   from within MoviePlayer (ie with QuickTime's normal synchronized playback).
   A preferred rate of 9.0 (=> 45 fps) didn't work too well: the playback was
   very jerky. Compare this with the raw speed test, which achieved 45 fps with
   ease. I can't believe that QuickTime's synchronization code would add this
   much overhead: I think the slowdown was coming from the Mac system's task
   switching.

   A preferred rate of 7.0 (=> 35 fps) seemed to work fine: I couldn't see
   any evidence of stutter. At 8.0 (=> 40 fps) I *think* I could see slight
   stutter, but with four key frames every second, it was hard to tell.

   I guess I could try recreating the movies with a longer interval between the
   key frames, to make the stutter more noticeable. Of course, this will also
   improve the compression slightly, which should speed up the playback performance
   even more...

   Lawrence D'Oliveiro                       fone: +64-7-856-2889
   Computer Services Dept                     fax: +64-7-838-4066
   University of Waikato            electric mail: ldo@waikato.ac.nz
   Hamilton, New Zealand    37^ 47' 26"" S, 175^ 19' 7"" E, GMT+12:00


I'm afraid I missed the start of this thread, but there are three factors that
can significantly affect QuickTime's playback speed that you may want to take
into account:

(1) playback bit depth (things are fastest when you play a
movie back at the bit depth it was compressed for, this is usually 8 or 16
bit, but other depths are (of course) possible).

(2) type of scaling (QT is optimized for ""double size"" scaling, other scaling
factors hit peformance much harder).

(3) playback window position (MoviePlayer limits your window placement choices
to advantagous pixel boundaries by default, I'm not sure about Premiere).

Any combination of those can radically alter playback performance.  Image size
is, of course, another biggie.  Giving the movie player lots of RAM can also
make a real difference.

Forgive me if these were mentioned earlier in the thread...

-Peter Lee

 ",0
